DATE,HOUR,STATION,SO2,NOX,NO2,CO,O3,FSP
9/2/2024,12,EASTERN,1,N.A.,37,N.A.,25,4
9/2/2024,13,EASTERN,1,N.A.,27,N.A.,37,8
9/2/2024,14,EASTERN,1,N.A.,44,N.A.,22,10
9/2/2024,15,EASTERN,1,N.A.,28,N.A.,42,11
9/2/2024,16,EASTERN,1,N.A.,50,N.A.,23,9
9/2/2024,17,EASTERN,6,N.A.,54,N.A.,24,16
9/2/2024,18,EASTERN,1,N.A.,54,N.A.,22,17
9/2/2024,19,EASTERN,1,N.A.,54,N.A.,19,17
9/2/2024,20,EASTERN,1,N.A.,38,N.A.,29,24
9/2/2024,21,EASTERN,1,N.A.,40,N.A.,27,20
9/2/2024,22,EASTERN,1,N.A.,28,N.A.,35,20
9/2/2024,23,EASTERN,1,N.A.,26,N.A.,39,19
9/2/2024,24,EASTERN,1,N.A.,27,N.A.,39,21
10/2/2024,1,EASTERN,1,N.A.,22,N.A.,45,20
10/2/2024,2,EASTERN,1,N.A.,20,N.A.,43,29
10/2/2024,3,EASTERN,1,N.A.,17,N.A.,45,29
10/2/2024,4,EASTERN,2,N.A.,16,N.A.,46,22
10/2/2024,5,EASTERN,2,N.A.,12,N.A.,46,23
10/2/2024,6,EASTERN,2,N.A.,12,N.A.,54,29
10/2/2024,7,EASTERN,1,N.A.,16,N.A.,50,26
10/2/2024,8,EASTERN,2,N.A.,22,N.A.,46,32
10/2/2024,9,EASTERN,2,N.A.,30,N.A.,40,35
10/2/2024,10,EASTERN,2,N.A.,24,N.A.,49,35
10/2/2024,11,EASTERN,2,N.A.,21,N.A.,55,35
10/2/2024,12,EASTERN,2,N.A.,23,N.A.,53,34
10/2/2024,13,EASTERN,2,N.A.,18,N.A.,59,35
10/2/2024,14,EASTERN,2,N.A.,19,N.A.,68,29
10/2/2024,15,EASTERN,2,N.A.,20,N.A.,73,29
10/2/2024,16,EASTERN,1,N.A.,26,N.A.,71,30
10/2/2024,17,EASTERN,1,N.A.,28,N.A.,64,29
10/2/2024,18,EASTERN,1,N.A.,35,N.A.,53,24
10/2/2024,19,EASTERN,1,N.A.,40,N.A.,48,21
10/2/2024,20,EASTERN,1,N.A.,46,N.A.,38,21
10/2/2024,21,EASTERN,1,N.A.,35,N.A.,43,25
10/2/2024,22,EASTERN,1,N.A.,35,N.A.,41,27
10/2/2024,23,EASTERN,1,N.A.,37,N.A.,41,25
10/2/2024,24,EASTERN,1,N.A.,46,N.A.,31,25
11/2/2024,1,EASTERN,1,N.A.,55,N.A.,25,29
11/2/2024,2,EASTERN,1,N.A.,45,N.A.,34,31
11/2/2024,3,EASTERN,1,N.A.,31,N.A.,44,30
11/2/2024,4,EASTERN,1,N.A.,22,N.A.,51,28
11/2/2024,5,EASTERN,1,N.A.,17,N.A.,61,26
11/2/2024,6,EASTERN,1,N.A.,29,N.A.,48,25
11/2/2024,7,EASTERN,1,N.A.,37,N.A.,40,26
11/2/2024,8,EASTERN,1,N.A.,63,N.A.,20,22
11/2/2024,9,EASTERN,1,N.A.,73,N.A.,14,26
11/2/2024,10,EASTERN,N.A.,N.A.,N.A.,N.A.,N.A.,31
11/2/2024,11,EASTERN,2,N.A.,29,N.A.,66,26
11/2/2024,12,EASTERN,2,N.A.,23,N.A.,77,21
11/2/2024,13,EASTERN,2,N.A.,19,N.A.,96,17
11/2/2024,14,EASTERN,1,N.A.,20,N.A.,96,12
11/2/2024,15,EASTERN,2,N.A.,27,N.A.,90,14
11/2/2024,16,EASTERN,2,N.A.,37,N.A.,85,17
11/2/2024,17,EASTERN,1,N.A.,39,N.A.,84,21
11/2/2024,18,EASTERN,1,N.A.,48,N.A.,76,23
11/2/2024,19,EASTERN,1,N.A.,50,N.A.,76,24
11/2/2024,20,EASTERN,1,N.A.,44,N.A.,79,27
11/2/2024,21,EASTERN,1,N.A.,43,N.A.,75,24
11/2/2024,22,EASTERN,1,N.A.,49,N.A.,68,18
11/2/2024,23,EASTERN,1,N.A.,42,N.A.,77,15
11/2/2024,24,EASTERN,1,N.A.,26,N.A.,87,15
12/2/2024,1,EASTERN,1,N.A.,19,N.A.,95,16
12/2/2024,2,EASTERN,1,N.A.,15,N.A.,97,15
12/2/2024,3,EASTERN,2,N.A.,12,N.A.,96,17
12/2/2024,4,EASTERN,2,N.A.,9,N.A.,102,19
12/2/2024,5,EASTERN,2,N.A.,10,N.A.,104,16
12/2/2024,6,EASTERN,2,N.A.,13,N.A.,103,16
12/2/2024,7,EASTERN,2,N.A.,19,N.A.,93,17
12/2/2024,8,EASTERN,2,N.A.,20,N.A.,87,20
12/2/2024,9,EASTERN,2,N.A.,18,N.A.,92,22
12/2/2024,10,EASTERN,2,N.A.,18,N.A.,94,21
12/2/2024,11,EASTERN,2,N.A.,19,N.A.,98,20
12/2/2024,12,EASTERN,2,N.A.,20,N.A.,103,19
12/2/2024,13,EASTERN,2,N.A.,20,N.A.,107,16
12/2/2024,14,EASTERN,1,N.A.,24,N.A.,103,17
12/2/2024,15,EASTERN,1,N.A.,24,N.A.,106,20
12/2/2024,16,EASTERN,1,N.A.,28,N.A.,105,17
12/2/2024,17,EASTERN,1,N.A.,39,N.A.,97,13
12/2/2024,18,EASTERN,2,N.A.,34,N.A.,106,19
12/2/2024,19,EASTERN,2,N.A.,39,N.A.,99,17
12/2/2024,20,EASTERN,2,N.A.,46,N.A.,82,19
12/2/2024,21,EASTERN,1,N.A.,39,N.A.,84,19
12/2/2024,22,EASTERN,1,N.A.,37,N.A.,87,16
12/2/2024,23,EASTERN,1,N.A.,34,N.A.,91,17
12/2/2024,24,EASTERN,1,N.A.,29,N.A.,96,17
13/2/2024,1,EASTERN,1,N.A.,23,N.A.,96,20
13/2/2024,2,EASTERN,1,N.A.,19,N.A.,99,18
13/2/2024,3,EASTERN,1,N.A.,12,N.A.,110,20
13/2/2024,4,EASTERN,1,N.A.,11,N.A.,112,21
13/2/2024,5,EASTERN,1,N.A.,13,N.A.,110,22
13/2/2024,6,EASTERN,2,N.A.,15,N.A.,105,26
13/2/2024,7,EASTERN,2,N.A.,25,N.A.,91,29
13/2/2024,8,EASTERN,2,N.A.,29,N.A.,83,31
13/2/2024,9,EASTERN,2,N.A.,27,N.A.,87,30
13/2/2024,10,EASTERN,2,N.A.,30,N.A.,88,25
13/2/2024,11,EASTERN,2,N.A.,28,N.A.,100,27
13/2/2024,12,EASTERN,1,N.A.,31,N.A.,101,22
13/2/2024,13,EASTERN,1,N.A.,26,N.A.,107,22
13/2/2024,14,EASTERN,1,N.A.,27,N.A.,104,20
13/2/2024,15,EASTERN,1,N.A.,22,N.A.,112,22
13/2/2024,16,EASTERN,1,N.A.,26,N.A.,107,21
13/2/2024,17,EASTERN,1,N.A.,27,N.A.,103,20
13/2/2024,18,EASTERN,1,N.A.,39,N.A.,94,21
13/2/2024,19,EASTERN,1,N.A.,40,N.A.,95,21
13/2/2024,20,EASTERN,1,N.A.,39,N.A.,98,23
13/2/2024,21,EASTERN,1,N.A.,34,N.A.,102,25
13/2/2024,22,EASTERN,1,N.A.,35,N.A.,93,25
13/2/2024,23,EASTERN,1,N.A.,41,N.A.,84,22
13/2/2024,24,EASTERN,1,N.A.,35,N.A.,88,22
14/2/2024,1,EASTERN,1,N.A.,28,N.A.,91,24
14/2/2024,2,EASTERN,1,N.A.,19,N.A.,99,20
14/2/2024,3,EASTERN,1,N.A.,14,N.A.,102,21
14/2/2024,4,EASTERN,1,N.A.,15,N.A.,97,22
14/2/2024,5,EASTERN,1,N.A.,15,N.A.,97,19
14/2/2024,6,EASTERN,1,N.A.,27,N.A.,77,21
14/2/2024,7,EASTERN,1,N.A.,47,N.A.,57,19
14/2/2024,8,EASTERN,0,N.A.,66,N.A.,43,19
14/2/2024,9,EASTERN,1,N.A.,59,N.A.,54,18
14/2/2024,10,EASTERN,1,N.A.,39,N.A.,75,20
14/2/2024,11,EASTERN,1,N.A.,30,N.A.,85,18
14/2/2024,12,EASTERN,1,N.A.,28,N.A.,93,19
14/2/2024,13,EASTERN,1,N.A.,26,N.A.,94,17
14/2/2024,14,EASTERN,1,N.A.,30,N.A.,89,17
14/2/2024,15,EASTERN,1,N.A.,30,N.A.,89,19
14/2/2024,16,EASTERN,1,N.A.,32,N.A.,84,18
14/2/2024,17,EASTERN,1,N.A.,36,N.A.,77,17
14/2/2024,18,EASTERN,1,N.A.,38,N.A.,75,17
14/2/2024,19,EASTERN,1,N.A.,47,N.A.,66,15
14/2/2024,20,EASTERN,1,N.A.,36,N.A.,85,18
14/2/2024,21,EASTERN,1,N.A.,36,N.A.,83,21
14/2/2024,22,EASTERN,1,N.A.,34,N.A.,84,21
14/2/2024,23,EASTERN,1,N.A.,38,N.A.,72,24
14/2/2024,24,EASTERN,1,N.A.,46,N.A.,60,24
15/2/2024,1,EASTERN,1,N.A.,35,N.A.,73,21
15/2/2024,2,EASTERN,1,N.A.,29,N.A.,75,18
15/2/2024,3,EASTERN,1,N.A.,26,N.A.,64,22
15/2/2024,4,EASTERN,1,N.A.,19,N.A.,73,20
15/2/2024,5,EASTERN,1,N.A.,18,N.A.,73,21
15/2/2024,6,EASTERN,1,N.A.,19,N.A.,72,14
15/2/2024,7,EASTERN,1,N.A.,33,N.A.,54,13
15/2/2024,8,EASTERN,0,N.A.,51,N.A.,33,17
15/2/2024,9,EASTERN,0,N.A.,58,N.A.,32,15
15/2/2024,10,EASTERN,1,N.A.,62,N.A.,40,18
15/2/2024,11,EASTERN,1,N.A.,49,N.A.,53,20
15/2/2024,12,EASTERN,1,N.A.,44,N.A.,59,18
15/2/2024,13,EASTERN,1,N.A.,36,N.A.,69,13
15/2/2024,14,EASTERN,1,N.A.,31,N.A.,82,12
15/2/2024,15,EASTERN,2,N.A.,36,N.A.,80,14
15/2/2024,16,EASTERN,2,N.A.,39,N.A.,81,16
15/2/2024,17,EASTERN,2,N.A.,33,N.A.,82,14
15/2/2024,18,EASTERN,1,N.A.,34,N.A.,75,12
15/2/2024,19,EASTERN,1,N.A.,23,N.A.,77,10
15/2/2024,20,EASTERN,1,N.A.,29,N.A.,72,9
15/2/2024,21,EASTERN,1,N.A.,57,N.A.,43,13
15/2/2024,22,EASTERN,1,N.A.,60,N.A.,41,16
15/2/2024,23,EASTERN,2,N.A.,62,N.A.,43,15
15/2/2024,24,EASTERN,2,N.A.,77,N.A.,30,15
16/2/2024,1,EASTERN,2,N.A.,75,N.A.,30,18
16/2/2024,2,EASTERN,1,N.A.,55,N.A.,43,23
16/2/2024,3,EASTERN,2,N.A.,63,N.A.,34,22
16/2/2024,4,EASTERN,2,N.A.,61,N.A.,33,22
16/2/2024,5,EASTERN,5,N.A.,84,N.A.,19,21
16/2/2024,6,EASTERN,4,N.A.,76,N.A.,16,25
16/2/2024,7,EASTERN,3,N.A.,64,N.A.,19,27
16/2/2024,8,EASTERN,2,N.A.,54,N.A.,24,28
16/2/2024,9,EASTERN,1,N.A.,53,N.A.,28,24
16/2/2024,10,EASTERN,1,N.A.,36,N.A.,49,23
16/2/2024,11,EASTERN,1,N.A.,27,N.A.,60,15
16/2/2024,12,EASTERN,1,N.A.,31,N.A.,54,25
16/2/2024,13,EASTERN,1,N.A.,29,N.A.,75,25
16/2/2024,14,EASTERN,1,N.A.,26,N.A.,82,23
16/2/2024,15,EASTERN,1,N.A.,29,N.A.,81,19
16/2/2024,16,EASTERN,1,N.A.,29,N.A.,81,17
16/2/2024,17,EASTERN,1,N.A.,33,N.A.,77,17
16/2/2024,18,EASTERN,1,N.A.,25,N.A.,88,17
16/2/2024,19,EASTERN,1,N.A.,30,N.A.,82,15
16/2/2024,20,EASTERN,1,N.A.,29,N.A.,81,13
16/2/2024,21,EASTERN,1,N.A.,24,N.A.,84,11
16/2/2024,22,EASTERN,1,N.A.,30,N.A.,77,13
16/2/2024,23,EASTERN,1,N.A.,28,N.A.,77,13
16/2/2024,24,EASTERN,1,N.A.,23,N.A.,77,13
17/2/2024,1,EASTERN,1,N.A.,18,N.A.,82,8
17/2/2024,2,EASTERN,1,N.A.,14,N.A.,86,11
17/2/2024,3,EASTERN,1,N.A.,10,N.A.,89,11
17/2/2024,4,EASTERN,1,N.A.,10,N.A.,88,10
17/2/2024,5,EASTERN,1,N.A.,11,N.A.,90,11
17/2/2024,6,EASTERN,1,N.A.,14,N.A.,85,11
17/2/2024,7,EASTERN,1,N.A.,24,N.A.,75,12
17/2/2024,8,EASTERN,1,N.A.,26,N.A.,70,15
17/2/2024,9,EASTERN,1,N.A.,34,N.A.,68,15
17/2/2024,10,EASTERN,1,N.A.,41,N.A.,61,14
17/2/2024,11,EASTERN,1,N.A.,35,N.A.,69,14
17/2/2024,12,EASTERN,1,N.A.,33,N.A.,78,14
17/2/2024,13,EASTERN,1,N.A.,31,N.A.,84,15
17/2/2024,14,EASTERN,1,N.A.,31,N.A.,90,17
17/2/2024,15,EASTERN,1,N.A.,30,N.A.,89,16
17/2/2024,16,EASTERN,1,N.A.,29,N.A.,94,16
17/2/2024,17,EASTERN,1,N.A.,37,N.A.,85,17
17/2/2024,18,EASTERN,1,N.A.,37,N.A.,85,17
17/2/2024,19,EASTERN,0,N.A.,34,N.A.,86,15
17/2/2024,20,EASTERN,1,N.A.,33,N.A.,82,14
17/2/2024,21,EASTERN,1,N.A.,32,N.A.,79,15
17/2/2024,22,EASTERN,1,N.A.,37,N.A.,70,14
17/2/2024,23,EASTERN,1,N.A.,45,N.A.,59,15
17/2/2024,24,EASTERN,1,N.A.,34,N.A.,67,15
18/2/2024,1,EASTERN,1,N.A.,28,N.A.,68,16
18/2/2024,2,EASTERN,1,N.A.,24,N.A.,67,15
18/2/2024,3,EASTERN,1,N.A.,21,N.A.,69,17
18/2/2024,4,EASTERN,1,N.A.,17,N.A.,76,18
18/2/2024,5,EASTERN,1,N.A.,21,N.A.,72,17
18/2/2024,6,EASTERN,1,N.A.,20,N.A.,68,14
18/2/2024,7,EASTERN,1,N.A.,30,N.A.,54,15
18/2/2024,8,EASTERN,1,N.A.,39,N.A.,46,18
18/2/2024,9,EASTERN,1,N.A.,37,N.A.,49,17
18/2/2024,10,EASTERN,1,N.A.,39,N.A.,46,18
18/2/2024,11,EASTERN,1,N.A.,30,N.A.,56,20
18/2/2024,12,EASTERN,1,N.A.,33,N.A.,63,23
18/2/2024,13,EASTERN,1,N.A.,27,N.A.,83,24
18/2/2024,14,EASTERN,1,N.A.,28,N.A.,89,20
18/2/2024,15,EASTERN,1,N.A.,29,N.A.,87,20
18/2/2024,16,EASTERN,1,N.A.,37,N.A.,85,20
18/2/2024,17,EASTERN,1,N.A.,50,N.A.,73,24
18/2/2024,18,EASTERN,1,N.A.,37,N.A.,88,22
18/2/2024,19,EASTERN,1,N.A.,37,N.A.,87,22
18/2/2024,20,EASTERN,1,N.A.,37,N.A.,79,24
18/2/2024,21,EASTERN,1,N.A.,46,N.A.,57,22
18/2/2024,22,EASTERN,1,N.A.,42,N.A.,60,20
18/2/2024,23,EASTERN,1,N.A.,39,N.A.,59,19
18/2/2024,24,EASTERN,1,N.A.,50,N.A.,35,15
19/2/2024,1,EASTERN,0,N.A.,44,N.A.,30,13
19/2/2024,2,EASTERN,1,N.A.,41,N.A.,29,10
19/2/2024,3,EASTERN,1,N.A.,34,N.A.,31,12
19/2/2024,4,EASTERN,1,N.A.,25,N.A.,30,10
19/2/2024,5,EASTERN,1,N.A.,25,N.A.,30,6
19/2/2024,6,EASTERN,1,N.A.,31,N.A.,33,6
19/2/2024,7,EASTERN,0,N.A.,40,N.A.,26,9
19/2/2024,8,EASTERN,0,N.A.,48,N.A.,21,12
19/2/2024,9,EASTERN,1,N.A.,51,N.A.,18,15
19/2/2024,10,EASTERN,1,N.A.,54,N.A.,17,19
19/2/2024,11,EASTERN,1,N.A.,50,N.A.,22,18
19/2/2024,12,EASTERN,2,N.A.,52,N.A.,22,13
19/2/2024,13,EASTERN,2,N.A.,45,N.A.,28,17
19/2/2024,14,EASTERN,2,N.A.,45,N.A.,30,12
19/2/2024,15,EASTERN,2,N.A.,47,N.A.,29,12
19/2/2024,16,EASTERN,1,N.A.,46,N.A.,34,11
19/2/2024,17,EASTERN,1,N.A.,52,N.A.,31,13
19/2/2024,18,EASTERN,1,N.A.,58,N.A.,27,15
19/2/2024,19,EASTERN,1,N.A.,49,N.A.,32,16
19/2/2024,20,EASTERN,1,N.A.,46,N.A.,35,12
19/2/2024,21,EASTERN,1,N.A.,40,N.A.,39,14
19/2/2024,22,EASTERN,1,N.A.,39,N.A.,33,15
19/2/2024,23,EASTERN,1,N.A.,37,N.A.,33,11
19/2/2024,24,EASTERN,1,N.A.,36,N.A.,31,10
20/2/2024,1,EASTERN,1,N.A.,30,N.A.,37,12
20/2/2024,2,EASTERN,1,N.A.,20,N.A.,46,12
20/2/2024,3,EASTERN,1,N.A.,17,N.A.,48,10
20/2/2024,4,EASTERN,1,N.A.,20,N.A.,43,10
20/2/2024,5,EASTERN,1,N.A.,20,N.A.,42,11
20/2/2024,6,EASTERN,1,N.A.,29,N.A.,38,10
20/2/2024,7,EASTERN,1,N.A.,42,N.A.,27,10
20/2/2024,8,EASTERN,1,N.A.,45,N.A.,26,14
20/2/2024,9,EASTERN,0,N.A.,48,N.A.,24,13
20/2/2024,10,EASTERN,1,N.A.,43,N.A.,29,15
20/2/2024,11,EASTERN,1,N.A.,41,N.A.,33,16
20/2/2024,12,EASTERN,1,N.A.,38,N.A.,39,13
20/2/2024,13,EASTERN,1,N.A.,36,N.A.,45,14
20/2/2024,14,EASTERN,1,N.A.,40,N.A.,47,15
20/2/2024,15,EASTERN,1,N.A.,46,N.A.,41,18
20/2/2024,16,EASTERN,0,N.A.,48,N.A.,39,17
20/2/2024,17,EASTERN,0,N.A.,51,N.A.,38,18
20/2/2024,18,EASTERN,1,N.A.,44,N.A.,43,18
20/2/2024,19,EASTERN,1,N.A.,44,N.A.,42,13
20/2/2024,20,EASTERN,1,N.A.,43,N.A.,42,15
20/2/2024,21,EASTERN,1,N.A.,38,N.A.,45,14
20/2/2024,22,EASTERN,1,N.A.,39,N.A.,39,15
20/2/2024,23,EASTERN,1,N.A.,42,N.A.,33,16
20/2/2024,24,EASTERN,2,N.A.,45,N.A.,28,17
21/2/2024,1,EASTERN,3,N.A.,38,N.A.,38,17
21/2/2024,2,EASTERN,2,N.A.,18,N.A.,63,19
21/2/2024,3,EASTERN,1,N.A.,22,N.A.,52,17
21/2/2024,4,EASTERN,1,N.A.,23,N.A.,51,16
21/2/2024,5,EASTERN,1,N.A.,29,N.A.,38,14
21/2/2024,6,EASTERN,1,N.A.,35,N.A.,30,11
21/2/2024,7,EASTERN,1,N.A.,52,N.A.,21,15
21/2/2024,8,EASTERN,0,N.A.,55,N.A.,23,16
21/2/2024,9,EASTERN,0,N.A.,52,N.A.,29,16
21/2/2024,10,EASTERN,0,N.A.,44,N.A.,33,11
21/2/2024,11,EASTERN,N.A.,N.A.,N.A.,N.A.,N.A.,12
21/2/2024,12,EASTERN,N.A.,N.A.,N.A.,N.A.,N.A.,14
21/2/2024,13,EASTERN,1,N.A.,29,N.A.,65,12
21/2/2024,14,EASTERN,1,N.A.,32,N.A.,61,9
21/2/2024,15,EASTERN,1,N.A.,33,N.A.,58,10
21/2/2024,16,EASTERN,1,N.A.,36,N.A.,61,9
21/2/2024,17,EASTERN,1,N.A.,48,N.A.,51,10
21/2/2024,18,EASTERN,1,N.A.,52,N.A.,46,11
21/2/2024,19,EASTERN,1,N.A.,50,N.A.,44,13
21/2/2024,20,EASTERN,1,N.A.,37,N.A.,49,9
21/2/2024,21,EASTERN,1,N.A.,39,N.A.,43,8
21/2/2024,22,EASTERN,1,N.A.,36,N.A.,42,10
21/2/2024,23,EASTERN,1,N.A.,38,N.A.,39,12
21/2/2024,24,EASTERN,1,N.A.,37,N.A.,37,11
22/2/2024,1,EASTERN,1,N.A.,33,N.A.,37,14
22/2/2024,2,EASTERN,1,N.A.,29,N.A.,35,15
22/2/2024,3,EASTERN,1,N.A.,26,N.A.,34,9
22/2/2024,4,EASTERN,1,N.A.,22,N.A.,34,10
22/2/2024,5,EASTERN,0,N.A.,24,N.A.,34,11
22/2/2024,6,EASTERN,1,N.A.,31,N.A.,29,11
22/2/2024,7,EASTERN,0,N.A.,41,N.A.,23,13
22/2/2024,8,EASTERN,0,N.A.,50,N.A.,18,16
22/2/2024,9,EASTERN,0,N.A.,50,N.A.,18,17
22/2/2024,10,EASTERN,1,N.A.,48,N.A.,23,20
22/2/2024,11,EASTERN,1,N.A.,43,N.A.,29,22
22/2/2024,12,EASTERN,1,N.A.,40,N.A.,30,17
22/2/2024,13,EASTERN,1,N.A.,36,N.A.,37,16
22/2/2024,14,EASTERN,1,N.A.,39,N.A.,38,15
22/2/2024,15,EASTERN,1,N.A.,41,N.A.,46,16
22/2/2024,16,EASTERN,1,N.A.,41,N.A.,49,16
22/2/2024,17,EASTERN,1,N.A.,41,N.A.,50,13
22/2/2024,18,EASTERN,1,N.A.,50,N.A.,44,14
22/2/2024,19,EASTERN,1,N.A.,47,N.A.,46,15
22/2/2024,20,EASTERN,1,N.A.,45,N.A.,44,16
22/2/2024,21,EASTERN,2,N.A.,40,N.A.,45,18
22/2/2024,22,EASTERN,1,N.A.,32,N.A.,54,18
22/2/2024,23,EASTERN,1,N.A.,38,N.A.,41,17
22/2/2024,24,EASTERN,1,N.A.,39,N.A.,38,17
23/2/2024,1,EASTERN,1,N.A.,27,N.A.,44,21
23/2/2024,2,EASTERN,1,N.A.,18,N.A.,50,19
23/2/2024,3,EASTERN,1,N.A.,13,N.A.,53,19
23/2/2024,4,EASTERN,1,N.A.,9,N.A.,59,14
23/2/2024,5,EASTERN,1,N.A.,11,N.A.,59,12
23/2/2024,6,EASTERN,1,N.A.,14,N.A.,53,11
23/2/2024,7,EASTERN,0,N.A.,19,N.A.,48,8
23/2/2024,8,EASTERN,0,N.A.,27,N.A.,39,8
23/2/2024,9,EASTERN,0,N.A.,30,N.A.,35,10
23/2/2024,10,EASTERN,0,N.A.,30,N.A.,28,12
23/2/2024,11,EASTERN,0,N.A.,33,N.A.,25,12
23/2/2024,12,EASTERN,0,N.A.,32,N.A.,25,17
23/2/2024,13,EASTERN,0,N.A.,30,N.A.,29,17
23/2/2024,14,EASTERN,0,N.A.,33,N.A.,32,19
23/2/2024,15,EASTERN,0,N.A.,33,N.A.,37,23
23/2/2024,16,EASTERN,1,N.A.,36,N.A.,36,26
23/2/2024,17,EASTERN,1,N.A.,38,N.A.,37,25
23/2/2024,18,EASTERN,1,N.A.,46,N.A.,30,22
23/2/2024,19,EASTERN,0,N.A.,42,N.A.,35,24
23/2/2024,20,EASTERN,0,N.A.,37,N.A.,35,21
23/2/2024,21,EASTERN,1,N.A.,34,N.A.,36,21
23/2/2024,22,EASTERN,1,N.A.,38,N.A.,34,21
23/2/2024,23,EASTERN,1,N.A.,28,N.A.,42,22
23/2/2024,24,EASTERN,1,N.A.,25,N.A.,42,18
24/2/2024,1,EASTERN,1,N.A.,22,N.A.,45,18
24/2/2024,2,EASTERN,1,N.A.,17,N.A.,51,19
24/2/2024,3,EASTERN,1,N.A.,17,N.A.,49,16
24/2/2024,4,EASTERN,1,N.A.,20,N.A.,39,18
24/2/2024,5,EASTERN,1,N.A.,18,N.A.,36,18
24/2/2024,6,EASTERN,1,N.A.,22,N.A.,32,16
24/2/2024,7,EASTERN,1,N.A.,30,N.A.,23,13
24/2/2024,8,EASTERN,1,N.A.,29,N.A.,23,15
24/2/2024,9,EASTERN,1,N.A.,33,N.A.,21,14
24/2/2024,10,EASTERN,1,N.A.,35,N.A.,25,16
24/2/2024,11,EASTERN,1,N.A.,31,N.A.,32,17
24/2/2024,12,EASTERN,1,N.A.,28,N.A.,47,21
24/2/2024,13,EASTERN,1,N.A.,29,N.A.,54,18
24/2/2024,14,EASTERN,1,N.A.,34,N.A.,62,19
24/2/2024,15,EASTERN,1,N.A.,45,N.A.,61,21
24/2/2024,16,EASTERN,1,N.A.,38,N.A.,66,22
24/2/2024,17,EASTERN,1,N.A.,49,N.A.,44,19
24/2/2024,18,EASTERN,1,N.A.,62,N.A.,29,21
24/2/2024,19,EASTERN,1,N.A.,55,N.A.,30,22
24/2/2024,20,EASTERN,1,N.A.,45,N.A.,34,20
24/2/2024,21,EASTERN,1,N.A.,51,N.A.,25,22
24/2/2024,22,EASTERN,1,N.A.,52,N.A.,22,19
24/2/2024,23,EASTERN,1,N.A.,51,N.A.,18,20
24/2/2024,24,EASTERN,1,N.A.,49,N.A.,18,22
25/2/2024,1,EASTERN,1,N.A.,39,N.A.,24,23
25/2/2024,2,EASTERN,1,N.A.,32,N.A.,28,22
25/2/2024,3,EASTERN,1,N.A.,32,N.A.,26,21
25/2/2024,4,EASTERN,3,N.A.,39,N.A.,16,17
25/2/2024,5,EASTERN,2,N.A.,33,N.A.,20,17
25/2/2024,6,EASTERN,1,N.A.,17,N.A.,34,18
25/2/2024,7,EASTERN,1,N.A.,23,N.A.,27,17
25/2/2024,8,EASTERN,1,N.A.,28,N.A.,23,18
25/2/2024,9,EASTERN,1,N.A.,34,N.A.,17,18
25/2/2024,10,EASTERN,1,N.A.,34,N.A.,19,13
25/2/2024,11,EASTERN,2,N.A.,39,N.A.,19,15
25/2/2024,12,EASTERN,2,N.A.,39,N.A.,23,19
25/2/2024,13,EASTERN,2,N.A.,38,N.A.,32,29
25/2/2024,14,EASTERN,2,N.A.,23,N.A.,59,33
25/2/2024,15,EASTERN,1,N.A.,22,N.A.,71,25
25/2/2024,16,EASTERN,1,N.A.,25,N.A.,71,22
25/2/2024,17,EASTERN,1,N.A.,30,N.A.,74,20
25/2/2024,18,EASTERN,1,N.A.,48,N.A.,54,19
25/2/2024,19,EASTERN,1,N.A.,46,N.A.,48,21
25/2/2024,20,EASTERN,1,N.A.,45,N.A.,36,17
25/2/2024,21,EASTERN,1,N.A.,45,N.A.,31,17
25/2/2024,22,EASTERN,1,N.A.,43,N.A.,31,17
25/2/2024,23,EASTERN,1,N.A.,40,N.A.,32,18
25/2/2024,24,EASTERN,2,N.A.,56,N.A.,25,15
26/2/2024,1,EASTERN,2,N.A.,61,N.A.,24,18
26/2/2024,2,EASTERN,2,N.A.,57,N.A.,26,23
26/2/2024,3,EASTERN,1,N.A.,28,N.A.,49,24
26/2/2024,4,EASTERN,1,N.A.,16,N.A.,52,21
26/2/2024,5,EASTERN,1,N.A.,17,N.A.,46,21
26/2/2024,6,EASTERN,1,N.A.,18,N.A.,44,24
26/2/2024,7,EASTERN,1,N.A.,27,N.A.,38,26
26/2/2024,8,EASTERN,1,N.A.,39,N.A.,27,28
26/2/2024,9,EASTERN,1,N.A.,39,N.A.,25,29
26/2/2024,10,EASTERN,1,N.A.,35,N.A.,27,33
26/2/2024,11,EASTERN,1,N.A.,33,N.A.,31,31
26/2/2024,12,EASTERN,1,N.A.,31,N.A.,37,31
26/2/2024,13,EASTERN,1,N.A.,30,N.A.,44,32
26/2/2024,14,EASTERN,1,N.A.,32,N.A.,57,31
26/2/2024,15,EASTERN,1,N.A.,37,N.A.,61,29
26/2/2024,16,EASTERN,1,N.A.,34,N.A.,65,31
26/2/2024,17,EASTERN,1,N.A.,37,N.A.,69,38
26/2/2024,18,EASTERN,1,N.A.,47,N.A.,69,34
26/2/2024,19,EASTERN,1,N.A.,37,N.A.,73,33
26/2/2024,20,EASTERN,1,N.A.,37,N.A.,75,35
26/2/2024,21,EASTERN,1,N.A.,31,N.A.,83,37
26/2/2024,22,EASTERN,1,N.A.,29,N.A.,86,37
26/2/2024,23,EASTERN,1,N.A.,28,N.A.,84,33
26/2/2024,24,EASTERN,2,N.A.,70,N.A.,23,33
27/2/2024,1,EASTERN,1,N.A.,75,N.A.,15,29
